label	entity_id	search_id
Abnormal MCH	http://purl.obolibrary.org/obo/HP_0025546	[6, 7, 6, 4, 6, 0]
Decreased MCHC	http://purl.obolibrary.org/obo/HP_0025547	[6, 7, 6, 4, 6, 1]
Increased mean corpuscular haemoglobin	http://purl.obolibrary.org/obo/HP_0025548	[6, 7, 6, 4, 6, 2]
Eccentric fixation	http://purl.obolibrary.org/obo/HP_0025549	[0, 4, 1, 2]
Elevated circulating ribitol concentration	http://purl.obolibrary.org/obo/HP_0025550	[6, 1, 6, 0, 1, 0]
Visual pathway misrouting	http://purl.obolibrary.org/obo/HP_0025551	[7, 2, 2, 8, 9, 1]
Periorbital purpura	http://purl.obolibrary.org/obo/HP_0025552	[7, 1, 0, 0, 0, 6]
Periorbital ecchymosis with tarsal plate sparing	http://purl.obolibrary.org/obo/HP_0025553	[7, 1, 0, 0, 0, 7]
Yellow nodule	http://purl.obolibrary.org/obo/HP_0025554	[7, 1, 2, 3, 2]
Periungual teleangiectasia	http://purl.obolibrary.org/obo/HP_0025555	[7, 1, 3, 2, 3]
Lamellar cataract with riders	http://purl.obolibrary.org/obo/HP_0025558	[7, 2, 3, 3, 3, 2]
Coronary cataract	http://purl.obolibrary.org/obo/HP_0025559	[7, 2, 3, 3, 0, 2]
Anterior chamber cells	http://purl.obolibrary.org/obo/HP_0025560	[7, 2, 3, 0, 7, 0]
Anterior chamber cells grade 1+	http://purl.obolibrary.org/obo/HP_0025561	[7, 2, 3, 0, 9, 0]
Anterior chamber cells grade 0.5+	http://purl.obolibrary.org/obo/HP_0025562	[7, 2, 3, 0, 9, 1]
Anterior chamber cells grade 0	http://purl.obolibrary.org/obo/HP_0025563	[7, 2, 3, 0, 7, 1]
Anterior chamber cells grade 2+	http://purl.obolibrary.org/obo/HP_0025564	[7, 2, 3, 0, 8]
Anterior chamber cells grade 3+	http://purl.obolibrary.org/obo/HP_0025565	[7, 2, 3, 0, 9, 2]
Anterior chamber cells grade 4+	http://purl.obolibrary.org/obo/HP_0025566	[7, 2, 3, 0, 9, 3]
Central serous chorioretinopathy	http://purl.obolibrary.org/obo/HP_0025567	[7, 2, 2, 3, 2]
Abnormal morphology of the choroidal vasculature	http://purl.obolibrary.org/obo/HP_0025568	[7, 2, 4, 3, 1, 1]
Polypoidal choroidal vasculopathy	http://purl.obolibrary.org/obo/HP_0025569	[7, 2, 4, 3, 8, 1]
Choroidal vascular hyperpermeability	http://purl.obolibrary.org/obo/HP_0025570	[7, 2, 4, 3, 8, 2]
Christmas tree cataract	http://purl.obolibrary.org/obo/HP_0025571	[7, 2, 3, 4, 2]
Stenosis of the lacrimal punctum	http://purl.obolibrary.org/obo/HP_0025572	[7, 2, 6, 6, 5]
Mild myopia	http://purl.obolibrary.org/obo/HP_0025573	[7, 2, 7, 0, 0]
Macular haemorrhage	http://purl.obolibrary.org/obo/HP_0025574	[7, 2, 2, 9, 9, 1]
Abnormal superior vena cava morphology	http://purl.obolibrary.org/obo/HP_0025575	[7, 7, 4, 4, 6, 1]
Abnormal inferior vena cava morphology	http://purl.obolibrary.org/obo/HP_0025576	[7, 7, 4, 4, 8, 1]
Aortic valve prolapse	http://purl.obolibrary.org/obo/HP_0025578	[7, 7, 4, 1, 9, 2]
Abnormal left atrium morphology	http://purl.obolibrary.org/obo/HP_0025579	[7, 7, 4, 8, 5, 1]
Abnormal right atrium morphology	http://purl.obolibrary.org/obo/HP_0025580	[7, 7, 4, 8, 6, 0]
Foveal hemorrhage	http://purl.obolibrary.org/obo/HP_0025581	[7, 2, 2, 9, 9, 2]
Sub-macular haemorrhage	http://purl.obolibrary.org/obo/HP_0025582	[7, 2, 2, 9, 9, 3]
Tapetal-like fundal reflex	http://purl.obolibrary.org/obo/HP_0025583	[7, 2, 2, 9, 2, 2]
Hypotropia	http://purl.obolibrary.org/obo/HP_0025584	[0, 7, 7, 0]
Hyperphoria	http://purl.obolibrary.org/obo/HP_0025585	[0, 7, 6, 0]
Hypertropia	http://purl.obolibrary.org/obo/HP_0025586	[0, 7, 6, 1]
Hyperdeviation	http://purl.obolibrary.org/obo/HP_0025587	[0, 7, 6, 2]
Hypodeviation	http://purl.obolibrary.org/obo/HP_0025588	[0, 7, 7, 1]
Cyclodeviation	http://purl.obolibrary.org/obo/HP_0025589	[0, 7, 3, 0]
Abnormal extraocular muscle physiology	http://purl.obolibrary.org/obo/HP_0025590	[7, 2, 7, 5, 2, 0]
Abnormal superior oblique muscle physiology	http://purl.obolibrary.org/obo/HP_0025591	[7, 2, 7, 5, 7, 0]
Superior oblique palsy	http://purl.obolibrary.org/obo/HP_0025592	[7, 2, 7, 5, 1, 0]
Superior oblique muscle restriction	http://purl.obolibrary.org/obo/HP_0025593	[7, 2, 7, 5, 1, 1]
Superior oblique muscle overaction	http://purl.obolibrary.org/obo/HP_0025594	[7, 2, 7, 5, 7, 1]
Superior oblique muscle underaction	http://purl.obolibrary.org/obo/HP_0025595	[7, 2, 7, 5, 1, 2]
Abnormal inferior oblique muscle physiology	http://purl.obolibrary.org/obo/HP_0025596	[7, 2, 7, 5, 0, 0]
Inferior oblique muscle restriction	http://purl.obolibrary.org/obo/HP_0025597	[7, 2, 7, 5, 8, 0]
Inferior oblique palsy	http://purl.obolibrary.org/obo/HP_0025598	[7, 2, 7, 5, 8, 1]
Inferior oblique muscle overaction	http://purl.obolibrary.org/obo/HP_0025599	[7, 2, 7, 5, 0, 1]
Abnormal inferior rectus muscle physiology	http://purl.obolibrary.org/obo/HP_0025600	[7, 2, 7, 8, 0, 0]
Inferior rectus muscle weakness	http://purl.obolibrary.org/obo/HP_0025601	[7, 2, 7, 8, 4, 0]
Inferior rectus muscle restriction	http://purl.obolibrary.org/obo/HP_0025602	[7, 2, 7, 8, 4, 1]
Abnormal superior rectus muscle physiology	http://purl.obolibrary.org/obo/HP_0025603	[7, 2, 7, 8, 3, 0]
Orbital schwannoma	http://purl.obolibrary.org/obo/HP_0025604	[7, 2, 4, 8, 0, 0]
Lid lag	http://purl.obolibrary.org/obo/HP_0025605	[7, 5, 6, 7, 4, 0]
Abnormal medial rectus muscle physiology	http://purl.obolibrary.org/obo/HP_0025606	[7, 2, 7, 5, 4, 0]
Upper eyelid entropion	http://purl.obolibrary.org/obo/HP_0025607	[7, 1, 4, 0, 1]
Cicatricial ectropion	http://purl.obolibrary.org/obo/HP_0025608	[7, 1, 4, 7, 3]
Anterior blepharitis	http://purl.obolibrary.org/obo/HP_0025609	[7, 1, 4, 3, 1]
Meibomian gland disease	http://purl.obolibrary.org/obo/HP_0025610	[7, 1, 4, 3, 2]
Epicanthus superciliaris	http://purl.obolibrary.org/obo/HP_0025611	[7, 1, 4, 4, 2]
Corneal astigmatism	http://purl.obolibrary.org/obo/HP_0025612	[7, 2, 7, 3, 2]
Emotional seizure	http://purl.obolibrary.org/obo/HP_0025613	[2, 7, 4, 0]
Abscess	http://purl.obolibrary.org/obo/HP_0025615	[7, 0, 3, 4, 1, 3]
Sterile abscess	http://purl.obolibrary.org/obo/HP_0025616	[7, 0, 3, 4, 1, 4]
Abnormal plasma cell count	http://purl.obolibrary.org/obo/HP_0025617	[6, 6, 0, 7, 0]
Reduced plasma cell count	http://purl.obolibrary.org/obo/HP_0025618	[6, 6, 0, 7, 1]
Elevated plasma cell count	http://purl.obolibrary.org/obo/HP_0025619	[6, 6, 0, 7, 2]
Abnormal proportion of central memory CD4+, alpha-beta T cells	http://purl.obolibrary.org/obo/HP_0025620	[6, 6, 4, 3, 0]
Abnormal proportion of effector memory CD4-positive, alpha-beta T cells	http://purl.obolibrary.org/obo/HP_0025623	[6, 6, 4, 5, 1]
Decreased proportion of effector memory CD4-positive, alpha-beta T cells	http://purl.obolibrary.org/obo/HP_0025624	[6, 6, 4, 5, 2]
Increased proportion of CD4-positive effector memory T cells	http://purl.obolibrary.org/obo/HP_0025625	[6, 6, 4, 5, 3]
Increased circulating oleate level	http://purl.obolibrary.org/obo/HP_0025626	[6, 3, 2, 6, 2]
Increased circulating octadecanoate level	http://purl.obolibrary.org/obo/HP_0025627	[6, 3, 2, 6, 3]
Increased circulating myristoleate level	http://purl.obolibrary.org/obo/HP_0025628	[6, 3, 2, 6, 4]
Anti-myelin-associated glycoprotein antibody positivity	http://purl.obolibrary.org/obo/HP_0025629	[6, 0, 6, 2, 2, 8, 9, 1]
Argininosuccinic aciduria	http://purl.obolibrary.org/obo/HP_0025630	[3, 6, 3, 2, 0]
Alpha-aminobutyric aciduria	http://purl.obolibrary.org/obo/HP_0025631	[3, 1, 2, 6, 0]
Reduced reactive oxygen species production in neutrophils	http://purl.obolibrary.org/obo/HP_0025632	[6, 5, 1, 6, 2]
Abnormal ureter morphology	http://purl.obolibrary.org/obo/HP_0025633	[7, 4, 1, 3, 2, 4]
Abnormal ureter physiology	http://purl.obolibrary.org/obo/HP_0025634	[7, 4, 1, 3, 6, 2]
Ureteral polyp	http://purl.obolibrary.org/obo/HP_0025635	[7, 4, 1, 2, 4, 0]
Endometritis	http://purl.obolibrary.org/obo/HP_0025636	[7, 0, 8, 8, 5, 2]
Blood vessel spasm	http://purl.obolibrary.org/obo/HP_0025637	[7, 4, 0, 0, 4]
Elevated urinary N-butyrylglycine	http://purl.obolibrary.org/obo/HP_0025638	[3, 1, 2, 0, 0]
Increased urinary zinc level	http://purl.obolibrary.org/obo/HP_0025639	[3, 3, 8, 1]
Abnormal urinary mineral level	http://purl.obolibrary.org/obo/HP_0025640	[3, 3, 8, 2]
Elevated circulating glycolate concentration	http://purl.obolibrary.org/obo/HP_0025641	[6, 1, 0, 8, 0, 2]
Tarlov cyst	http://purl.obolibrary.org/obo/HP_0025643	[7, 4, 7, 2, 5, 0]
Fixation-off sensitivity	http://purl.obolibrary.org/obo/HP_0025644	[0, 2, 6, 6]
Bilateral polymicrogyria	http://purl.obolibrary.org/obo/HP_0025646	[7, 4, 5, 1, 4]
SSNS	http://purl.obolibrary.org/obo/HP_0025647	[3, 4, 9, 5]
Steroid-sensitive nephrotic syndrome with infrequent relapses	http://purl.obolibrary.org/obo/HP_0025648	[3, 4, 9, 6]
Steroid-sensitive nephrotic syndrome with frequent relapses	http://purl.obolibrary.org/obo/HP_0025649	[3, 4, 9, 7]
SDNS	http://purl.obolibrary.org/obo/HP_0025650	[3, 4, 9, 8]
Abnormal placental adhesion into the uterine wall	http://purl.obolibrary.org/obo/HP_0025652	[7, 0, 9, 4, 6, 0]
Abnormal placental pentration beyond the uterine wall	http://purl.obolibrary.org/obo/HP_0025653	[7, 0, 9, 4, 8, 0]
Placenta accreta	http://purl.obolibrary.org/obo/HP_0025654	[7, 0, 9, 4, 9, 0]
Placenta increta	http://purl.obolibrary.org/obo/HP_0025655	[7, 0, 9, 4, 6, 1]
Prenatal double bubble sign	http://purl.obolibrary.org/obo/HP_0025656	[7, 5, 3, 8, 2, 1]
Abnormal umbilical blood flow measurement	http://purl.obolibrary.org/obo/HP_0025657	[7, 5, 9, 6, 1]
Decreased circulating creatine kinase concentration	http://purl.obolibrary.org/obo/HP_0025659	[6, 1, 3, 1, 0]
Chiari type II malformation	http://purl.obolibrary.org/obo/HP_0025660	[7, 4, 7, 6, 0, 5]
Arnold-Chiari type III malformation	http://purl.obolibrary.org/obo/HP_0025661	[7, 4, 7, 6, 0, 6]
Abnormal fetal skeletal morphology	http://purl.obolibrary.org/obo/HP_0025662	[7, 5, 3, 8, 3, 4]
Reduced fetal femur/foot length ratio	http://purl.obolibrary.org/obo/HP_0025663	[7, 5, 3, 8, 3, 5]
Moderate to late preterm birth	http://purl.obolibrary.org/obo/HP_0025664	[7, 5, 9, 2, 8, 2]
Extremely preterm birth	http://purl.obolibrary.org/obo/HP_0025665	[7, 5, 9, 2, 6, 1]
Very preterm birth	http://purl.obolibrary.org/obo/HP_0025666	[7, 5, 9, 2, 6, 2]
Fetal neck anomaly	http://purl.obolibrary.org/obo/HP_0025667	[7, 5, 3, 7, 2, 2]
Abnormal neck morphology	http://purl.obolibrary.org/obo/HP_0025668	[7, 5, 3, 7, 0]
Abnormal neck physiology	http://purl.obolibrary.org/obo/HP_0025669	[7, 5, 3, 9, 5]
Syntelencephaly	http://purl.obolibrary.org/obo/HP_0025670	[7, 4, 7, 5, 0, 4]
Fetal pericardial effusion	http://purl.obolibrary.org/obo/HP_0025671	[7, 5, 3, 4, 2]
Fetal skin edema	http://purl.obolibrary.org/obo/HP_0025672	[7, 5, 3, 0, 7, 2]
Septated ascites	http://purl.obolibrary.org/obo/HP_0025673	[7, 0, 5, 1, 0, 3]
Meconium pseudocyst	http://purl.obolibrary.org/obo/HP_0025674	[7, 5, 3, 8, 2, 2]
Fetal ductus arteriosus narrowing-closure	http://purl.obolibrary.org/obo/HP_0025675	[7, 5, 9, 0, 8]
Fetal pleural effusion	http://purl.obolibrary.org/obo/HP_0025676	[7, 8, 2, 1, 0]
Fetal chylothorax	http://purl.obolibrary.org/obo/HP_0025677	[7, 8, 2, 1, 1]
Fetal hydrothorax	http://purl.obolibrary.org/obo/HP_0025678	[7, 8, 2, 1, 2]
Diskitis	http://purl.obolibrary.org/obo/HP_0025679	[5, 7, 5, 7, 6]
Compound muscle action potential amplitude facilitation	http://purl.obolibrary.org/obo/HP_0025680	[0, 0, 2, 2]
Distal clavicular thinning	http://purl.obolibrary.org/obo/HP_0025681	[5, 6, 3, 1, 1, 1]
Crouch gait	http://purl.obolibrary.org/obo/HP_0025682	[7, 5, 6, 0, 1, 3, 1]
Abnormal amyloid beta 42 peptide CSF concentration	http://purl.obolibrary.org/obo/HP_0025683	[6, 1, 8, 1, 0]
Decreased amyloid beta 42 peptide CSF concentration	http://purl.obolibrary.org/obo/HP_0025684	[6, 1, 8, 1, 1]
Increased amyloid beta 42 peptide CSF concentration	http://purl.obolibrary.org/obo/HP_0025685	[6, 1, 8, 1, 2]
Abnormal Abeta 40 level	http://purl.obolibrary.org/obo/HP_0025686	[6, 1, 8, 1, 3]
Increased amyloid beta 40 peptide CSF concentration	http://purl.obolibrary.org/obo/HP_0025687	[6, 1, 8, 1, 4]
Abnormal amyloid beta peptide CSF concentration	http://purl.obolibrary.org/obo/HP_0025688	[6, 1, 8, 1, 5]
Extra-abdominal umbilical vein varix	http://purl.obolibrary.org/obo/HP_0025689	[7, 5, 9, 7, 1, 0]
Fetal intra-abdominal umbilical vein varix	http://purl.obolibrary.org/obo/HP_0025690	[7, 5, 9, 7, 1, 1]
Impaired fasting glucose	http://purl.obolibrary.org/obo/HP_0025691	[2, 2, 8, 3]
Atelencephaly	http://purl.obolibrary.org/obo/HP_0025692	[7, 4, 7, 4, 4, 1]
Pituitary gland macroadenoma	http://purl.obolibrary.org/obo/HP_0025693	[7, 4, 3, 3, 3, 7]
Pituitary microadenoma	http://purl.obolibrary.org/obo/HP_0025694	[7, 4, 3, 3, 3, 8]
Mucus plug	http://purl.obolibrary.org/obo/HP_0025695	[7, 8, 0, 5, 1]
Airway casts	http://purl.obolibrary.org/obo/HP_0025696	[7, 8, 7, 7, 1, 0]
Pseudomembranes	http://purl.obolibrary.org/obo/HP_0025697	[7, 8, 7, 7, 1, 1]
Acellular airway casts	http://purl.obolibrary.org/obo/HP_0025698	[7, 8, 7, 7, 1, 2]
Perisylvian hypermetabolism in FDG PET	http://purl.obolibrary.org/obo/HP_0025699	[7, 5, 0, 2, 3, 0]
Anhydramnios	http://purl.obolibrary.org/obo/HP_0025700	[7, 5, 9, 3, 5]
Distended jugular lymphatic sacs	http://purl.obolibrary.org/obo/HP_0025701	[7, 5, 3, 7, 2, 3]
Trans-mantle schizencephaly	http://purl.obolibrary.org/obo/HP_0025702	[7, 4, 7, 8, 1, 1]
Type 2 schizencephaly	http://purl.obolibrary.org/obo/HP_0025703	[7, 4, 7, 8, 1, 2]
Type 3 schizencephaly	http://purl.obolibrary.org/obo/HP_0025704	[7, 4, 7, 8, 1, 3]
Abnormal fetal nasal bone visualization	http://purl.obolibrary.org/obo/HP_0025705	[7, 5, 3, 8, 4, 0]
Absent fetal nasal bone	http://purl.obolibrary.org/obo/HP_0025706	[7, 5, 3, 8, 4, 1]
Hypoplastic nasal bone	http://purl.obolibrary.org/obo/HP_0025707	[7, 5, 3, 8, 4, 2]
Convergence retraction nystagmus	http://purl.obolibrary.org/obo/HP_0025711	[0, 4, 7, 5]
Spontaneous chorioamniotic separation	http://purl.obolibrary.org/obo/HP_0025712	[7, 5, 9, 9, 2]
Neurite dystrophy	http://purl.obolibrary.org/obo/HP_0025713	[7, 4, 6, 6, 9]
Cerebral cortical microinfarct	http://purl.obolibrary.org/obo/HP_0025714	[7, 4, 5, 3, 1]
Abnormal umbilical artery doppler waveform during pregnancy	http://purl.obolibrary.org/obo/HP_0025715	[7, 5, 9, 6, 2]
Fetal anemia	http://purl.obolibrary.org/obo/HP_0025716	[7, 5, 9, 0, 3]
Autophagic material in muscle biopsy	http://purl.obolibrary.org/obo/HP_0025717	[7, 5, 7, 8, 0, 1]
Muscle ultrasound hyperechogenicity	http://purl.obolibrary.org/obo/HP_0025718	[7, 5, 8, 0, 9, 0]
Maternal vascular malperfusion	http://purl.obolibrary.org/obo/HP_0025719	[7, 0, 9, 4, 3, 0]
Limited horizontal extraocular movement	http://purl.obolibrary.org/obo/HP_0025720	[0, 4, 6, 7, 1]
Limited vertical extraocular movement	http://purl.obolibrary.org/obo/HP_0025721	[0, 4, 6, 7, 2]
Cerebral infarct	http://purl.obolibrary.org/obo/HP_0025722	[7, 4, 7, 0, 8, 5]
Abnormal fetal skin morphology	http://purl.obolibrary.org/obo/HP_0025723	[7, 5, 3, 0, 4, 0]
Greasy, thick vernix caseosa-like scale	http://purl.obolibrary.org/obo/HP_0025724	[7, 5, 3, 0, 4, 1]
Type 1 congenital pulmonary airway malformation	http://purl.obolibrary.org/obo/HP_0025725	[7, 8, 2, 5, 1]
Type 2 congenital pulmonary airway malformation	http://purl.obolibrary.org/obo/HP_0025726	[7, 8, 2, 5, 2]
Type 3 congenital pulmonary airway malformation	http://purl.obolibrary.org/obo/HP_0025727	[7, 8, 2, 5, 3]
Periventricular pseudocyst	http://purl.obolibrary.org/obo/HP_0025728	[7, 4, 8, 0, 3]
Fetal vascular malperfusion	http://purl.obolibrary.org/obo/HP_0025729	[7, 0, 9, 4, 2, 0]
Foramen ovale aneurysm	http://purl.obolibrary.org/obo/HP_0025730	[7, 5, 3, 4, 1]
Anti-glycosylphosphatidylinositol anchored high-density lipoprotein binding protein 1 antibody positivity	http://purl.obolibrary.org/obo/HP_0025731	[6, 0, 6, 2, 2, 2, 9, 0]
Abnormal social development	http://purl.obolibrary.org/obo/HP_0025732	[0, 6, 0, 7, 1]
Streak gonad	http://purl.obolibrary.org/obo/HP_0025733	[7, 0, 8, 6, 6, 3]
Elevated urinary 5-hydroxyhexanoic acid level	http://purl.obolibrary.org/obo/HP_0025734	[3, 1, 2, 6, 1]
Abnormal third cranial nerve morphology	http://purl.obolibrary.org/obo/HP_0025735	[7, 4, 6, 5, 5, 0]
Long-bone fracture	http://purl.obolibrary.org/obo/HP_0025736	[5, 6, 3, 7, 7, 1]
Abnormal subthalamic nucleus morphology	http://purl.obolibrary.org/obo/HP_0025737	[7, 4, 3, 5, 0, 3]
Ring-enhancing cerebral lesion	http://purl.obolibrary.org/obo/HP_0025738	[7, 4, 7, 8, 5, 4]
Optic nerve mass	http://purl.obolibrary.org/obo/HP_0025739	[7, 2, 2, 8, 4, 2]
Elevated brain succinate level by magnetic resonance spectroscopy	http://purl.obolibrary.org/obo/HP_0025740	[7, 5, 0, 9, 0, 0]
Brainstem lucency	http://purl.obolibrary.org/obo/HP_0025741	[7, 4, 7, 0, 4, 5]
Elevated urine L-xylulose level	http://purl.obolibrary.org/obo/HP_0025742	[3, 0, 4, 3, 0]
Elevated urine biliverdin level	http://purl.obolibrary.org/obo/HP_0025743	[3, 0, 0, 6, 4, 1]
Elevated urine dodecanedioic acid level	http://purl.obolibrary.org/obo/HP_0025744	[3, 3, 3, 1]
Abnormal urine amino acid level	http://purl.obolibrary.org/obo/HP_0025745	[3, 6, 2, 3]
Diminished urine glutamine level	http://purl.obolibrary.org/obo/HP_0025746	[3, 6, 2, 4]
Tongue spasticity	http://purl.obolibrary.org/obo/HP_0025747	[7, 5, 4, 6, 1, 2]
Restricted tongue movement	http://purl.obolibrary.org/obo/HP_0025748	[7, 5, 4, 6, 1, 3]
Asymmetric blood pressure between limbs	http://purl.obolibrary.org/obo/HP_0025749	[7, 9, 1, 0, 2]
Asymmetric blood pressure between legs	http://purl.obolibrary.org/obo/HP_0025750	[7, 9, 1, 0, 3]
Reduced anterior scleral thickness	http://purl.obolibrary.org/obo/HP_0025751	[7, 2, 4, 6, 3, 0]
Reduced posterior scleral thickness	http://purl.obolibrary.org/obo/HP_0025752	[7, 2, 4, 6, 3, 1]
Elevated urinary 2-aminoisobutyric acid	http://purl.obolibrary.org/obo/HP_0025753	[3, 6, 7, 1, 0]
Hexosaminidase A deficiency	http://purl.obolibrary.org/obo/HP_0025754	[6, 3, 8, 9, 7, 1, 3]
Abnormal nail shape	http://purl.obolibrary.org/obo/HP_0025755	[7, 1, 1, 2, 0]
Abnormal nail attachment	http://purl.obolibrary.org/obo/HP_0025756	[7, 1, 1, 4, 5]
Abnormal nail surface	http://purl.obolibrary.org/obo/HP_0025757	[7, 1, 1, 1, 3]
Anti-ganglionic acetylcholine receptor antibody positivity	http://purl.obolibrary.org/obo/HP_0025762	[6, 0, 6, 8, 0]
Positive urine anion gap	http://purl.obolibrary.org/obo/HP_0025763	[3, 3, 3, 2, 0]
Nasoethmoidal encephalocele	http://purl.obolibrary.org/obo/HP_0025764	[7, 4, 7, 7, 5, 5]
Abnormal affect	http://purl.obolibrary.org/obo/HP_0025766	[0, 6, 5, 4, 0]
Positive emotion disturbance	http://purl.obolibrary.org/obo/HP_0025767	[0, 6, 8, 5, 0]
Inappropriate elation	http://purl.obolibrary.org/obo/HP_0025768	[0, 6, 8, 5, 1]
Formal thought disorder	http://purl.obolibrary.org/obo/HP_0025769	[0, 5, 3, 0]
2-3 finger osseus syndactyly	http://purl.obolibrary.org/obo/HP_0025770	[5, 2, 3, 2]
Ruminations	http://purl.obolibrary.org/obo/HP_0025771	[0, 5, 2, 7]
Abnormal lexical patterns	http://purl.obolibrary.org/obo/HP_0025772	[0, 8, 3, 1, 0]
Abnormal semantics	http://purl.obolibrary.org/obo/HP_0025773	[0, 8, 3, 7]
Ascribing novel meanings to words	http://purl.obolibrary.org/obo/HP_0025774	[0, 8, 3, 6]
Tangentiality	http://purl.obolibrary.org/obo/HP_0025775	[0, 8, 3, 8]
Thought insertion	http://purl.obolibrary.org/obo/HP_0025776	[0, 5, 3, 7, 0]
Thought broadcasting	http://purl.obolibrary.org/obo/HP_0025777	[0, 5, 3, 7, 1]
Echo de pensee	http://purl.obolibrary.org/obo/HP_0025778	[0, 5, 3, 7, 2]
Disorder of thought content	http://purl.obolibrary.org/obo/HP_0025779	[0, 5, 2, 4, 0]
Abnormal volitional state	http://purl.obolibrary.org/obo/HP_0025780	[0, 6, 5, 4, 1]
Abnormally rapid thought processes	http://purl.obolibrary.org/obo/HP_0025781	[0, 5, 3, 6, 0]
Abnormal syntax	http://purl.obolibrary.org/obo/HP_0025782	[0, 8, 3, 3, 0]
Diagnostic behavioral phenotype	http://purl.obolibrary.org/obo/HP_0025783	[0, 6, 3, 7, 1]
Random stream of words with no logic	http://purl.obolibrary.org/obo/HP_0025784	[7, 5, 0, 3, 5, 2]
Abnormal preoccupation	http://purl.obolibrary.org/obo/HP_0025785	[0, 5, 2, 3]
Intra-osseous lipoma	http://purl.obolibrary.org/obo/HP_0025786	[7, 4, 1, 0, 1, 2]
Paraphilias	http://purl.obolibrary.org/obo/HP_0025787	[0, 6, 5, 1, 1]
Delusion of guilt	http://purl.obolibrary.org/obo/HP_0025791	[0, 5, 1, 3, 0]
Abnormal cognitive process	http://purl.obolibrary.org/obo/HP_0025792	[0, 5, 2, 4, 1]
Abnormal change in sexual drive	http://purl.obolibrary.org/obo/HP_0025793	[0, 6, 5, 7, 0]
EMG: repetitive nerve stimulation abnormality	http://purl.obolibrary.org/obo/HP_0030000	[7, 5, 2, 7, 2, 0]
Inability to close the eyelids	http://purl.obolibrary.org/obo/HP_0030001	[7, 1, 4, 1, 0]
Inability to close the eyelids at night	http://purl.obolibrary.org/obo/HP_0030002	[7, 1, 4, 1, 1]
Paralytic lagophthalmos	http://purl.obolibrary.org/obo/HP_0030003	[7, 1, 4, 1, 2]
Inability to close the eyelids due to scarring	http://purl.obolibrary.org/obo/HP_0030004	[7, 1, 4, 1, 3]
Systemic capillary leak syndrome	http://purl.obolibrary.org/obo/HP_0030005	[7, 9, 7, 5, 2]
Single fibre EMG abnormality	http://purl.obolibrary.org/obo/HP_0030006	[7, 5, 2, 7, 5, 0]
EMG: positive sharp waves	http://purl.obolibrary.org/obo/HP_0030007	[7, 5, 2, 7, 6, 1]
Absent cervix	http://purl.obolibrary.org/obo/HP_0030008	[7, 0, 8, 8, 3, 0]
Cervical insufficiency	http://purl.obolibrary.org/obo/HP_0030009	[7, 0, 8, 8, 7, 1]
Hydrometrocolpos	http://purl.obolibrary.org/obo/HP_0030010	[7, 0, 8, 7, 1, 8, 0]
Imperforate hymen	http://purl.obolibrary.org/obo/HP_0030011	[7, 0, 8, 7, 1, 3, 0]
Abnormal female genital system physiology	http://purl.obolibrary.org/obo/HP_0030012	[7, 0, 7, 7, 2, 0]
Female sexual dysfunction	http://purl.obolibrary.org/obo/HP_0030014	[7, 0, 7, 7, 0, 0]
Female anorgasmia	http://purl.obolibrary.org/obo/HP_0030015	[7, 0, 7, 7, 5, 0]
Dyspareunia	http://purl.obolibrary.org/obo/HP_0030016	[7, 0, 7, 7, 0, 1]
Myalgia of pelvic floor	http://purl.obolibrary.org/obo/HP_0030017	[7, 0, 7, 7, 0, 2]
Decreased female sex drive	http://purl.obolibrary.org/obo/HP_0030018	[7, 0, 7, 7, 6, 0]
Increased female sex drive	http://purl.obolibrary.org/obo/HP_0030019	[7, 0, 7, 7, 7, 0]
Auricular tag	http://purl.obolibrary.org/obo/HP_0030021	[7, 6, 5, 0, 1, 1]
Cosman ear	http://purl.obolibrary.org/obo/HP_0030022	[7, 6, 5, 0, 6, 1]
Quelprud nodule	http://purl.obolibrary.org/obo/HP_0030023	[7, 6, 5, 0, 8, 0]
Pretragal ectopia	http://purl.obolibrary.org/obo/HP_0030024	[7, 1, 2, 2, 6]
Auricular pit	http://purl.obolibrary.org/obo/HP_0030025	[7, 6, 5, 0, 7, 0]
Squared superior portion of helix	http://purl.obolibrary.org/obo/HP_0030026	[7, 6, 6, 8, 4]
Abnormal nasal cartilage morphology	http://purl.obolibrary.org/obo/HP_0030027	[7, 6, 0, 1, 1]
Absent nasal cartilage	http://purl.obolibrary.org/obo/HP_0030028	[7, 6, 0, 1, 2]
Splayed fingers	http://purl.obolibrary.org/obo/HP_0030029	[5, 4, 7, 4, 3, 1]
Absent ray	http://purl.obolibrary.org/obo/HP_0030030	[5, 6, 3, 5, 9]
Small toe	http://purl.obolibrary.org/obo/HP_0030031	[5, 0, 9, 2]
Partial absence of foot	http://purl.obolibrary.org/obo/HP_0030032	[5, 6, 2, 3, 3]
Small finger	http://purl.obolibrary.org/obo/HP_0030033	[5, 4, 8, 4, 9, 2]
Lamellation of the glomerular basement membrane	http://purl.obolibrary.org/obo/HP_0030034	[3, 2, 3, 0]
Struvite kidney stones	http://purl.obolibrary.org/obo/HP_0030035	[3, 7, 8, 7]
Isothenuria	http://purl.obolibrary.org/obo/HP_0030036	[3, 4, 0, 3]
Bifid ureter	http://purl.obolibrary.org/obo/HP_0030037	[7, 4, 1, 3, 7, 4]
